date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:21:46	56356/56356	---M-Z	200	added ('OK')	text/html	etag:%223ce4150-dc24-5c6332aaa7840-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/saas.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/saas.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:46	54701/54701	---M-Z	200	added ('OK')	text/html	etag:%223ce4156-d5ad-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/consulting.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/consulting.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:46	82322/82322	---M-Z	200	added ('OK')	text/html	etag:%223ce40e1-14192-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/profile.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/profile.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:47	45115/45115	---M-Z	200	added ('OK')	text/html	etag:%223ce414c-b03b-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/starter-page.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/starter-page.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:47	45383/45383	---M-Z	200	added ('OK')	text/html	etag:%223ce40eb-b147-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-tabs-tooltip.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-tabs-tooltip.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:47	44924/44924	---M-Z	200	added ('OK')	text/html	etag:%223ce40f7-af7c-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-tile-menu.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-tile-menu.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:48	32706/32706	---M-Z	200	added ('OK')	text/html	etag:%223ce413d-7fc2-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-collapse-menu.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-collapse-menu.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:48	32705/32705	---M-Z	200	added ('OK')	text/html	etag:%223ce415c-7fc1-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-compact-menu.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-compact-menu.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:49	34173/34173	---M-Z	200	added ('OK')	text/html	etag:%223ce4191-857d-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-slim-menu.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-slim-menu.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
17:21:49	45420/45420	---M-Z	200	added ('OK')	text/html	etag:%223ce40fd-b16c-5c6330d84ec00-gzip%22	https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-hover-tabs.html	C:/Users/Orange/Desktop/AOQ/AdminDashboard/www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/layout-hover-tabs.html	(from https://www.bootstrapget.com/demos/themeforest/unipro-admin-template/demos/01-design-blue/reports.html)
